year,dateTime,bias,crime_Category,offense1,description,borough,precinct,month_bin,index_
2021,2021-05-14,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,29,1
2021,2021-07-22,Other Ethnicity,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,13,31,1
2021,2021-03-29,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,27,1
2021,2021-06-19,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,30,1
2021,2021-07-11,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,31,1
2021,2021-08-26,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,32,1
2021,2021-12-27,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,36,1
2021,2021-05-18,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2021,2021-05-20,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,29,1
2022,2022-03-15,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,1,39,1
2022,2022-12-10,Lesbian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,5,48,1
2022,2022-03-06,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,39,1
2022,2022-03-12,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,9,39,1
2022,2022-03-17,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,9,39,1
2022,2022-02-20,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,38,1
2022,2022-04-24,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,40,1
2022,2022-07-29,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,43,1
2022,2022-07-29,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,43,1
2022,2022-11-12,Transgender,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,47,1
2022,2022-03-09,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,13,39,1
2022,2022-10-29,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,13,46,1
2022,2022-12-31,Muslim,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,13,48,1
2022,2022-04-04,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,40,1
2022,2022-07-31,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,43,1
2022,2022-07-28,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,17,43,1
2022,2022-07-28,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,17,43,1
2022,2022-04-15,Other Ethnicity,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,40,1
2023,2023-12-06,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,1,60,1
2023,2023-01-07,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,49,1
2023,2023-05-11,Hispanic,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,53,1
2023,2023-05-11,Hispanic,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,53,1
2023,2023-05-11,Hispanic,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,53,1
2023,2023-09-15,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,57,1
2023,2023-09-15,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,57,1
2023,2023-09-15,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,57,1
2023,2023-09-15,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,57,1
2023,2023-08-13,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,13,56,1
2023,2023-04-13,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,52,1
2023,2023-04-13,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,52,1
2023,2023-12-25,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,60,1
2023,2023-12-25,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,60,1
2023,2023-04-28,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,17,52,1
2023,2023-02-11,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,50,1
2023,2023-04-06,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,52,1
2023,2023-04-06,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,52,1
2023,2023-04-06,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,52,1
2023,2023-04-06,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,52,1
2023,2023-04-06,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,52,1
2023,2023-12-07,Hispanic,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,60,1
2024,2024-02-28,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,62,1
2024,2024-06-04,Jewish,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,10,66,1
2024,2024-03-02,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,63,1
2024,2024-04-11,Hispanic,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,18,64,1
2019,2019-01-06,White,Misdemeanor,Assault,Assault 3,Brooklyn,70,1,1
2019,2019-03-17,Muslim,Misdemeanor,Assault,Assault 3,Brooklyn,70,3,1
2019,2019-08-09,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,71,8,1
2019,2019-10-21,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,76,10,1
2021,2021-10-22,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,60,34,1
2021,2021-03-23,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,61,27,1
2021,2021-08-06,Muslim,Misdemeanor,Assault,Assault 3,Brooklyn,61,32,1
2021,2021-03-05,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,62,27,1
2021,2021-03-23,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,62,27,1
2021,2021-12-26,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,68,36,1
2021,2021-10-08,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,71,34,1
2022,2022-04-24,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,61,40,1
2022,2022-02-07,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,62,38,1
2022,2022-03-15,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,62,39,1
2022,2022-02-12,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,63,38,1
2022,2022-12-17,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,63,48,1
2022,2022-12-17,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,63,48,1
2022,2022-12-17,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,63,48,1
2022,2022-01-31,Muslim,Misdemeanor,Assault,Assault 3,Brooklyn,66,37,1
2022,2022-12-31,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,66,48,1
2022,2022-05-10,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,41,1
2022,2022-05-10,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,41,1
2022,2022-07-08,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,70,43,1
2022,2022-01-22,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,71,37,1
2022,2022-05-06,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,71,41,1
2022,2022-10-10,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,71,46,1
2022,2022-02-18,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,78,38,1
2022,2022-08-08,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,78,44,1
2023,2023-10-17,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,61,58,1
2023,2023-10-28,Black,Misdemeanor,Assault,Assault 3,Brooklyn,68,58,1
2023,2023-03-31,Black,Misdemeanor,Assault,Assault 3,Brooklyn,70,51,1
2023,2023-05-25,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,70,53,1
2023,2023-10-07,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,58,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-11-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,59,1
2023,2023-12-02,Black,Misdemeanor,Assault,Assault 3,Brooklyn,70,60,1
2023,2023-12-06,Black,Misdemeanor,Assault,Assault 3,Brooklyn,70,60,1
2023,2023-10-13,Muslim,Misdemeanor,Assault,Assault 3,Brooklyn,72,58,1
2023,2023-05-30,White,Misdemeanor,Assault,Assault 3,Brooklyn,78,53,1
2023,2023-10-11,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,78,58,1
2023,2023-10-15,Black,Misdemeanor,Assault,Assault 3,Brooklyn,78,58,1
2024,2024-06-25,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,60,66,1
2024,2024-06-14,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,62,66,1
2024,2024-03-15,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,66,63,1
2024,2024-03-15,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,70,63,1
2019,2019-03-29,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,79,3,1
2019,2019-07-27,Black,Misdemeanor,Assault,Assault 3,Brooklyn,84,7,1
2019,2019-05-08,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,5,1
2019,2019-06-10,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,94,6,1
2020,2020-03-25,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,84,15,1
2021,2021-09-12,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,33,1
2021,2021-09-11,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,81,33,1
2022,2022-06-11,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,73,42,1
2022,2022-11-16,Transgender,Misdemeanor,Assault,Assault 3,Brooklyn,73,47,1
2022,2022-01-21,Transgender,Misdemeanor,Assault,Assault 3,Brooklyn,75,37,1
2022,2022-05-14,Hispanic,Misdemeanor,Assault,Assault 3,Brooklyn,75,41,1
2022,2022-07-26,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,77,43,1
2022,2022-10-22,Hispanic,Misdemeanor,Assault,Assault 3,Brooklyn,77,46,1
2022,2022-02-05,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,38,1
2022,2022-02-05,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,38,1
2022,2022-05-27,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,41,1
2022,2022-11-09,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,47,1
2022,2022-11-09,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,47,1
2022,2022-11-09,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,47,1
2022,2022-06-16,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,83,42,1
2022,2022-05-29,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,84,41,1
2022,2022-07-17,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,84,43,1
2022,2022-04-02,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,40,1
2022,2022-04-02,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,40,1
2022,2022-04-02,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,40,1
2022,2022-09-23,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,45,1
2022,2022-09-23,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,45,1
2022,2022-09-23,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,45,1
2022,2022-09-23,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,45,1
2022,2022-09-23,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,45,1
2022,2022-09-24,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,45,1
2022,2022-10-01,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,46,1
2022,2022-10-01,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,46,1
2022,2022-10-01,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,90,46,1
2022,2022-10-23,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,46,1
2023,2023-02-24,White,Misdemeanor,Assault,Assault 3,Brooklyn,75,50,1
2023,2023-10-31,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,75,58,1
2023,2023-12-01,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,77,60,1
2023,2023-12-01,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,77,60,1
2023,2023-12-01,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,77,60,1
2023,2023-10-31,Black,Misdemeanor,Assault,Assault 3,Brooklyn,79,58,1
2023,2023-11-22,Gay,Misdemeanor,Assault,Assault 3,Brooklyn,83,59,1
2023,2023-01-15,White,Misdemeanor,Assault,Assault 3,Brooklyn,84,49,1
2023,2023-01-15,White,Misdemeanor,Assault,Assault 3,Brooklyn,84,49,1
2023,2023-01-15,White,Misdemeanor,Assault,Assault 3,Brooklyn,84,49,1
2023,2023-03-06,White,Misdemeanor,Assault,Assault 3,Brooklyn,84,51,1
2023,2023-05-24,Asian,Misdemeanor,Assault,Assault 3,Brooklyn,84,53,1
2023,2023-07-11,Hispanic,Misdemeanor,Assault,Assault 3,Brooklyn,84,55,1
2023,2023-05-26,Black,Misdemeanor,Assault,Assault 3,Brooklyn,88,53,1
2024,2024-04-07,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,75,64,1
2024,2024-04-07,Other Ethnicity,Misdemeanor,Assault,Assault 3,Brooklyn,75,64,1
2024,2024-02-25,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,77,62,1
2024,2024-05-06,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,65,1
2024,2024-05-13,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,65,1
2024,2024-05-13,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,79,65,1
2024,2024-01-04,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,61,1
2024,2024-01-04,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,61,1
2024,2024-01-04,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,61,1
2024,2024-01-04,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,61,1
2024,2024-03-24,Jewish,Misdemeanor,Assault,Assault 3,Brooklyn,90,63,1
2019,2019-04-03,Gay,Misdemeanor,Assault,Assault 3,Queens,107,4,1
2019,2019-04-03,Gay,Misdemeanor,Assault,Assault 3,Queens,107,4,1
2019,2019-06-29,Transgender,Misdemeanor,Assault,Assault 3,Queens,110,6,1
2019,2019-06-29,Transgender,Misdemeanor,Assault,Assault 3,Queens,110,6,1
2019,2019-06-29,Transgender,Misdemeanor,Assault,Assault 3,Queens,110,6,1
2019,2019-09-12,Gay,Misdemeanor,Assault,Assault 3,Queens,115,9,1
2019,2019-09-12,Gay,Misdemeanor,Assault,Assault 3,Queens,115,9,1
2019,2019-09-12,Gay,Misdemeanor,Assault,Assault 3,Queens,115,9,1
2020,2020-02-04,Transgender,Misdemeanor,Assault,Assault 3,Queens,111,14,1
2020,2020-05-24,Gay,Misdemeanor,Assault,Assault 3,Queens,112,17,1
2021,2021-05-11,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,100,29,1
2021,2021-03-11,Gay,Misdemeanor,Assault,Assault 3,Queens,101,27,1
2021,2021-10-17,White,Misdemeanor,Assault,Assault 3,Queens,102,34,1
2021,2021-06-20,Muslim,Misdemeanor,Assault,Assault 3,Queens,103,30,1
2021,2021-06-16,Asian,Misdemeanor,Assault,Assault 3,Queens,107,30,1
2021,2021-07-11,Asian,Misdemeanor,Assault,Assault 3,Queens,107,31,1
2021,2021-07-31,Transgender,Misdemeanor,Assault,Assault 3,Queens,108,31,1
2021,2021-08-01,Gay,Misdemeanor,Assault,Assault 3,Queens,108,32,1
2021,2021-08-08,Gay,Misdemeanor,Assault,Assault 3,Queens,108,32,1
2021,2021-02-16,Asian,Misdemeanor,Assault,Assault 3,Queens,109,26,1
2021,2021-04-19,Transgender,Misdemeanor,Assault,Assault 3,Queens,110,28,1
2021,2021-04-19,Transgender,Misdemeanor,Assault,Assault 3,Queens,110,28,1
2021,2021-12-12,Asian,Misdemeanor,Assault,Assault 3,Queens,110,36,1
2021,2021-09-14,Transgender,Misdemeanor,Assault,Assault 3,Queens,113,33,1
2022,2022-09-13,Jewish,Misdemeanor,Assault,Assault 3,Queens,101,45,1
2022,2022-04-26,Muslim,Misdemeanor,Assault,Assault 3,Queens,107,40,1
2022,2022-05-19,Hispanic,Misdemeanor,Assault,Assault 3,Queens,108,41,1
2022,2022-07-01,Gay,Misdemeanor,Assault,Assault 3,Queens,108,43,1
2022,2022-07-26,Jewish,Misdemeanor,Assault,Assault 3,Queens,108,43,1
2022,2022-05-06,Transgender,Misdemeanor,Assault,Assault 3,Queens,110,41,1
2022,2022-11-18,Jewish,Misdemeanor,Assault,Assault 3,Queens,110,47,1
2022,2022-07-13,Asian,Misdemeanor,Assault,Assault 3,Queens,114,43,1
2023,2023-06-18,Gay,Misdemeanor,Assault,Assault 3,Queens,102,54,1
2023,2023-12-08,Muslim,Misdemeanor,Assault,Assault 3,Queens,104,60,1
2023,2023-06-19,Jewish,Misdemeanor,Assault,Assault 3,Queens,106,54,1
2023,2023-06-19,Jewish,Misdemeanor,Assault,Assault 3,Queens,106,54,1
2023,2023-04-13,Transgender,Misdemeanor,Assault,Assault 3,Queens,107,52,1
2023,2023-04-25,Muslim,Misdemeanor,Assault,Assault 3,Queens,107,52,1
2023,2023-04-27,Asian,Misdemeanor,Assault,Assault 3,Queens,108,52,1
2023,2023-10-20,White,Misdemeanor,Assault,Assault 3,Queens,108,58,1
2023,2023-10-05,Asian,Misdemeanor,Assault,Assault 3,Queens,109,58,1
2023,2023-05-19,Asian,Misdemeanor,Assault,Assault 3,Queens,110,53,1
2023,2023-09-16,Asian,Misdemeanor,Assault,Assault 3,Queens,111,57,1
2023,2023-09-16,Asian,Misdemeanor,Assault,Assault 3,Queens,111,57,1
2023,2023-09-16,Asian,Misdemeanor,Assault,Assault 3,Queens,111,57,1
2023,2023-04-25,White,Misdemeanor,Assault,Assault 3,Queens,112,52,1
2023,2023-05-21,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,112,53,1
2023,2023-09-05,Asian,Misdemeanor,Assault,Assault 3,Queens,112,57,1
2023,2023-05-02,Transgender,Misdemeanor,Assault,Assault 3,Queens,113,53,1
2023,2023-11-02,Gay,Misdemeanor,Assault,Assault 3,Queens,113,59,1
2023,2023-03-31,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,114,51,1
2023,2023-05-02,White,Misdemeanor,Assault,Assault 3,Queens,114,53,1
2023,2023-05-05,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,114,53,1
2023,2023-05-15,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,114,53,1
2023,2023-05-18,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,114,53,1
2023,2023-05-19,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,114,53,1
2023,2023-05-22,Other Ethnicity,Misdemeanor,Assault,Assault 3,Queens,114,53,1
2023,2023-03-06,Asian,Misdemeanor,Assault,Assault 3,Queens,115,51,1
2023,2023-03-06,Asian,Misdemeanor,Assault,Assault 3,Queens,115,51,1
2023,2023-08-01,Hispanic,Misdemeanor,Assault,Assault 3,Queens,115,56,1
2024,2024-03-24,Jewish,Misdemeanor,Assault,Assault 3,Queens,101,63,1
2024,2024-03-24,Jewish,Misdemeanor,Assault,Assault 3,Queens,101,63,1
2024,2024-03-24,Jewish,Misdemeanor,Assault,Assault 3,Queens,101,63,1
2019,2019-03-08,White,Misdemeanor,Assault,Assault 3,Bronx,48,3,1
2019,2019-03-09,White,Misdemeanor,Assault,Assault 3,Bronx,48,3,1
2019,2019-03-10,White,Misdemeanor,Assault,Assault 3,Bronx,48,3,1
2020,2020-02-06,Gay,Misdemeanor,Assault,Assault 3,Bronx,44,14,1
2020,2020-07-29,Black,Misdemeanor,Assault,Assault 3,Staten,120,19,1
2020,2020-07-29,White,Misdemeanor,Assault,Assault 3,Staten,120,19,1
2020,2020-07-30,Asian,Misdemeanor,Assault,Assault 3,Staten,120,19,1
2020,2020-08-01,White,Misdemeanor,Assault,Assault 3,Staten,120,20,1
2020,2020-08-01,Gay,Misdemeanor,Assault,Assault 3,Staten,120,20,1
2021,2021-04-09,Gay,Misdemeanor,Assault,Assault 3,Bronx,42,28,1
2021,2021-06-21,Asian,Misdemeanor,Assault,Assault 3,Staten,120,30,1
2021,2021-12-05,Muslim,Misdemeanor,Assault,Assault 3,Staten,120,36,1
2022,2022-11-20,Other Ethnicity,Misdemeanor,Assault,Assault 3,Bronx,43,47,1
2022,2022-02-15,Lesbian,Misdemeanor,Assault,Assault 3,Bronx,46,38,1
2022,2022-05-13,Transgender,Misdemeanor,Assault,Assault 3,Bronx,52,41,1
2022,2022-04-08,Asian,Misdemeanor,Assault,Assault 3,Staten,121,40,1
2022,2022-04-08,Asian,Misdemeanor,Assault,Assault 3,Staten,121,40,1
2022,2022-06-30,Gay,Misdemeanor,Assault,Assault 3,Staten,121,42,1
2023,2023-08-28,Black,Misdemeanor,Assault,Assault 3,Bronx,41,56,1
2023,2023-03-20,Transgender,Misdemeanor,Assault,Assault 3,Bronx,45,51,1
2023,2023-05-17,Transgender,Misdemeanor,Assault,Assault 3,Bronx,50,53,1
2023,2023-12-11,Other Ethnicity,Misdemeanor,Assault,Assault 3,Staten,121,60,1
2024,2024-01-02,Hispanic,Misdemeanor,Assault,Assault 3,Bronx,40,61,1
2019,2019-03-08,White,Misdemeanor,Assault,Assault 3,Manhattan,28,3,1
2020,2020-03-10,Asian,Misdemeanor,Assault,Assault 3,Manhattan,23,15,1
2021,2021-06-18,Asian,Misdemeanor,Assault,Assault 3,Manhattan,19,30,1
2021,2021-04-07,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,28,1
2021,2021-07-11,Gay,Misdemeanor,Assault,Assault 3,Manhattan,24,31,1
2021,2021-11-30,Transgender,Misdemeanor,Assault,Assault 3,Manhattan,25,35,1
2021,2021-11-03,Gay,Misdemeanor,Assault,Assault 3,Manhattan,28,35,1
2022,2022-03-16,Gay,Misdemeanor,Assault,Assault 3,Manhattan,19,39,1
2022,2022-08-09,Jewish,Misdemeanor,Assault,Assault 3,Manhattan,19,44,1
2022,2022-06-03,Lesbian,Misdemeanor,Assault,Assault 3,Manhattan,23,42,1
2022,2022-07-13,Black,Misdemeanor,Assault,Assault 3,Manhattan,25,43,1
2022,2022-11-23,Black,Misdemeanor,Assault,Assault 3,Manhattan,33,47,1
2022,2022-09-08,Hispanic,Misdemeanor,Assault,Assault 3,Manhattan,34,45,1
2023,2023-10-29,Jewish,Misdemeanor,Assault,Assault 3,Manhattan,19,58,1
2023,2023-07-22,Hispanic,Misdemeanor,Assault,Assault 3,Manhattan,20,55,1
2023,2023-10-03,Gay,Misdemeanor,Assault,Assault 3,Manhattan,22,58,1
2023,2023-10-03,Gay,Misdemeanor,Assault,Assault 3,Manhattan,22,58,1
2023,2023-11-05,Other Ethnicity,Misdemeanor,Assault,Assault 3,Manhattan,23,59,1
2023,2023-03-16,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,51,1
2023,2023-03-16,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,51,1
2023,2023-03-23,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,51,1
2023,2023-04-08,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,52,1
2023,2023-04-28,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,52,1
2023,2023-05-12,Asian,Misdemeanor,Assault,Assault 3,Manhattan,24,53,1
2023,2023-02-28,Gay,Misdemeanor,Assault,Assault 3,Manhattan,25,50,1
2023,2023-12-12,Other Ethnicity,Misdemeanor,Assault,Assault 3,Manhattan,25,60,1
2023,2023-09-21,Gay,Misdemeanor,Assault,Assault 3,Manhattan,26,57,1
2023,2023-09-21,Gay,Misdemeanor,Assault,Assault 3,Manhattan,26,57,1
2023,2023-02-13,Hispanic,Misdemeanor,Assault,Assault 3,Manhattan,28,50,1
2023,2023-04-04,Gay,Misdemeanor,Assault,Assault 3,Manhattan,28,52,1
2023,2023-10-21,Gay,Misdemeanor,Assault,Assault 3,Manhattan,33,58,1
2023,2023-03-10,Black,Misdemeanor,Assault,Assault 3,Manhattan,34,51,1
2023,2023-03-10,Black,Misdemeanor,Assault,Assault 3,Manhattan,34,51,1
2023,2023-03-11,White,Misdemeanor,Assault,Assault 3,Manhattan,34,51,1
